#Scenario,Parameter,Estimate,Units,Stderr,CV%,2.5%CI,97.5%CI,Var.Inf.factor
WorkFlow,tvKa,1.19793738100644,,0.0389527847996487,3.25165450358705,1.12153500806143,1.27433975395145,NA
WorkFlow,tvV,80.6934719832823,,2.80199269818098,3.47239080103218,75.1976161101601,86.1893278564045,NA
WorkFlow,tvCl,7.60272881475585,,0.346745366412623,4.5608014551254,6.92261906296604,8.28283856654566,NA
WorkFlow,dCldWT,2.87452874274681,,0.357041760094897,12.4208798049352,2.17422354372138,3.57483394177224,NA
WorkFlow,CEps,13.7812339433229,,0.769238890283552,5.58178529910418,12.2724412631195,15.2900266235263,NA
